"","playerID","yearID","stint","POS","G","GS","InnOuts","PO","A","E","DP"
"443","guantce01",1985,1,"P",63,0,327,6,13,1,0
"444","gubicma01",1985,1,"P",29,28,532,23,26,0,4
"445","guerrpe01",1985,1,"1B",12,10,270,89,5,0,7
"446","guerrpe01",1985,1,"3B",44,44,1184,21,111,9,9
"447","guerrpe01",1985,1,"OF",81,80,2049,141,7,4,2
"448","guidrro01",1985,1,"P",34,33,777,6,34,1,3
"449","guilloz01",1985,1,"SS",150,131,3608,220,382,12,80
"450","gullibi01",1985,1,"P",29,29,544,10,26,1,0
"451","gumpeda01",1985,1,"P",9,0,31,0,0,0,0
"452","gurala01",1985,1,"P",3,0,13,2,0,0,0
"453","gurala01",1985,2,"P",5,4,61,4,4,0,0
"454","gutieja01",1985,1,"SS",99,83,2227,143,238,23,47
"455","guzmajo01",1985,1,"P",5,5,98,0,5,0,0
"456","gwynnto01",1985,1,"OF",152,152,4003,337,14,4,2
"457","haasmo01",1985,1,"P",27,26,485,17,15,4,1
"458","habyajo01",1985,1,"P",2,0,8,1,0,0,0
"459","hairsje01",1985,1,"OF",5,2,74,5,0,0,0
"460","hallal02",1985,1,"OF",13,1,128,7,2,1,0
"461","hallme01",1985,1,"OF",15,13,336,18,0,0,0
"462","hammaat01",1985,1,"P",29,29,512,6,32,1,1
"463","hargrmi01",1985,1,"1B",85,70,1896,599,66,6,66
"464","harpebr01",1985,1,"1B",1,0,4,2,0,0,0
"465","harpebr01",1985,1,"3B",6,3,90,5,5,0,0
"466","harpebr01",1985,1,"C",2,0,6,0,0,0,0
"467","harpebr01",1985,1,"OF",13,3,99,8,0,0,0
"468","harpete01",1985,1,"OF",131,124,3299,215,10,5,0
"469","harrato01",1985,1,"2B",122,119,3065,212,351,6,71
"470","harrato01",1985,1,"SS",2,0,6,0,0,0,0
"471","harrigr01",1985,1,"P",58,0,339,8,16,1,4
"472","hassero01",1985,1,"1B",2,1,30,18,0,0,2
"473","hassero01",1985,1,"C",69,65,1715,402,20,7,2
"474","hasslan01",1985,1,"P",10,0,30,2,0,1,0
"475","hatchbi01",1985,1,"OF",44,37,1023,77,2,1,0
"476","hatchmi01",1985,1,"1B",4,4,81,31,1,1,2
"477","hatchmi01",1985,1,"OF",97,93,2345,215,6,2,2
"478","havenbr01",1985,1,"P",8,1,43,0,1,0,0
"479","hawkian01",1985,1,"P",33,33,686,21,30,1,3
"480","hayesvo01",1985,1,"OF",146,142,3833,368,9,6,1
"481","hearrje01",1985,1,"C",4,2,64,16,1,0,0
"482","heathje02",1985,1,"P",14,7,169,4,9,0,1
"483","heathmi02",1985,1,"3B",13,9,230,7,18,1,1
"484","heathmi02",1985,1,"C",112,94,2481,483,44,10,9
"485","heathmi02",1985,1,"OF",35,16,540,49,5,1,0
"486","heatone01",1985,1,"P",36,33,623,8,21,1,1
"487","hebneri01",1985,1,"1B",12,9,284,108,6,1,15
"488","hebneri01",1985,1,"3B",7,7,153,2,18,3,0
"489","hebneri01",1985,1,"OF",1,0,6,0,0,0,0
"490","heepda01",1985,1,"1B",4,2,78,28,4,1,3
"491","heepda01",1985,1,"OF",78,68,1809,126,1,3,0
"492","hegmabo01",1985,1,"2B",1,0,3,0,0,0,0
"493","hendeda01",1985,1,"OF",138,134,3567,335,8,5,3
"494","henderi01",1985,1,"OF",141,140,3655,439,7,9,3
"495","hendest01",1985,1,"OF",58,45,1103,79,3,4,0
"496","hendrge01",1985,1,"OF",65,64,1716,133,2,4,0
"497","hendrge01",1985,2,"OF",12,12,267,18,1,0,0
"498","henketo01",1985,1,"P",28,0,120,3,3,0,0
"499","henrydw01",1985,1,"P",16,0,63,1,2,1,1
"500","hernake01",1985,1,"1B",157,152,4161,1310,139,4,113
"501","hernale01",1985,1,"1B",1,0,3,2,0,0,0
"502","hernale01",1985,1,"OF",1,0,18,0,0,0,0
"503","hernawi01",1985,1,"P",74,0,320,7,7,1,0
"504","herndla01",1985,1,"OF",136,110,3228,273,7,7,4
"505","herrto01",1985,1,"2B",158,158,4212,337,448,12,120
"506","hershor01",1985,1,"P",36,34,719,20,45,7,4
"507","heskejo01",1985,1,"P",25,25,466,3,22,0,0
"508","higuete01",1985,1,"P",32,30,637,8,18,1,2
"509","hilldo01",1985,1,"2B",122,112,3058,228,320,15,56
"510","hillma01",1985,1,"3B",1,0,12,0,2,0,0
"511","hillma01",1985,1,"C",37,28,757,185,11,3,1
"512","hoffmgl01",1985,1,"2B",3,1,33,2,0,0,0
"513","hoffmgl01",1985,1,"3B",3,1,30,0,1,1,0
"514","hoffmgl01",1985,1,"SS",93,80,2136,155,231,10,61
"515","hollaal01",1985,1,"P",3,0,12,0,2,0,0
"516","hollaal01",1985,2,"P",38,0,176,2,5,0,1
"517","hollaal01",1985,3,"P",15,0,73,2,2,0,0
"518","holtobr01",1985,1,"P",3,0,12,0,1,0,0
"519","honeyri01",1985,1,"P",31,25,426,9,37,2,1
"520","hootobu01",1985,1,"P",29,20,372,9,13,1,0
"521","hornebo01",1985,1,"1B",87,85,2239,892,58,0,105
"522","hornebo01",1985,1,"3B",40,40,957,25,61,11,6
"523","hortori01",1985,1,"P",49,3,269,9,21,2,0
"524","houghch01",1985,1,"P",34,34,751,18,35,2,5
"525","housepa02",1985,1,"OF",91,77,2146,202,5,3,0
"526","howear01",1985,1,"1B",1,0,6,4,0,0,1
"527","howear01",1985,1,"3B",1,0,0,1,1,0,0
"528","howelja01",1985,1,"P",63,0,294,1,15,0,1
"529","howelja02",1985,1,"3B",42,40,1067,33,75,8,10
"530","howelke01",1985,1,"P",56,0,258,7,11,1,0
"531","howest01",1985,1,"P",19,0,66,0,6,1,0
"532","howest01",1985,2,"P",13,0,57,3,1,0,0
"533","hoytla01",1985,1,"P",31,31,631,12,40,1,4
"534","hrbekke01",1985,1,"1B",156,147,3925,1339,114,8,114
"535","hubbagl01",1985,1,"2B",140,130,3425,339,539,10,127
"536","hudlere01",1985,1,"1B",1,1,15,6,0,0,2
"537","hudlere01",1985,1,"2B",16,15,388,36,50,2,12
"538","hudlere01",1985,1,"SS",1,0,3,0,1,0,0
"539","hudsoch02",1985,1,"P",38,26,579,14,18,0,1
"540","huffmph01",1985,1,"P",2,1,14,2,0,0,0
"541","huismma01",1985,1,"P",9,0,56,1,3,0,0
"542","huletti01",1985,1,"2B",28,20,538,48,46,1,19
"543","huletti01",1985,1,"3B",115,96,2581,69,210,23,22
"544","huletti01",1985,1,"OF",1,0,3,0,0,0,0
"545","humeto01",1985,1,"P",56,0,240,4,12,1,1
"546","huntra01",1985,1,"C",13,3,162,33,1,0,0
"547","huppeda01",1985,1,"C",15,8,222,45,3,2,2
"548","hurdlcl01",1985,1,"C",17,12,344,79,6,0,0
"549","hurdlcl01",1985,1,"OF",10,7,222,10,1,1,0
"550","hurstbr01",1985,1,"P",35,31,688,11,32,3,0
"551","iorgda01",1985,1,"1B",2,2,45,13,1,0,2
"552","iorgda01",1985,1,"3B",1,1,27,1,3,0,0
"553","iorgda01",1985,1,"OF",32,30,567,41,0,0,0
"554","iorgga01",1985,1,"2B",23,17,489,32,55,0,11
"555","iorgga01",1985,1,"3B",104,57,1724,39,137,9,13
"556","jacksda02",1985,1,"P",32,32,624,8,27,3,2
"557","jacksda03",1985,1,"OF",4,4,90,7,0,0,0
"558","jacksre01",1985,1,"OF",81,81,1873,112,6,7,1
"559","jacksro03",1985,1,"P",22,2,120,5,5,1,0
"560","jacobbr01",1985,1,"2B",1,0,0,0,0,0,0
"561","jacobbr01",1985,1,"3B",161,158,4185,114,319,19,26
"562","jamesbo01",1985,1,"P",69,0,330,12,8,1,0
"563","jamesdi01",1985,1,"OF",11,11,279,20,0,0,0
"564","jeffcmi01",1985,1,"P",9,0,29,1,5,0,0
"565","jeffcmi01",1985,2,"P",19,1,66,1,7,1,0
"566","jeltzst01",1985,1,"SS",86,70,1814,106,215,14,38
"567","johnscl01",1985,2,"1B",3,3,60,17,1,1,4
"568","johnsho01",1985,1,"3B",113,93,2652,67,171,15,21
"569","johnsho01",1985,1,"OF",1,0,9,0,0,0,0
"570","johnsho01",1985,1,"SS",7,5,141,11,19,3,6
"571","johnsjo05",1985,1,"P",15,14,257,4,7,1,0
"572","johnsro04",1985,1,"OF",3,1,32,0,0,0,0
"573","johnto01",1985,1,"P",12,6,115,4,9,0,2
"574","johnto01",1985,2,"P",11,11,144,4,13,0,0
"575","jonesal02",1985,1,"P",5,0,18,1,1,0,0
"576","jonesbo02",1985,1,"1B",4,1,42,14,0,0,1
"577","jonesbo02",1985,1,"OF",30,14,483,30,0,0,0
"578","jonesch04",1985,1,"OF",15,0,110,15,0,0,0
"579","jonesly01",1985,1,"OF",100,28,1317,115,2,2,1
"580","jonesmi02",1985,1,"P",33,1,192,6,8,0,0
"581","jonesru01",1985,1,"OF",73,65,1805,179,12,1,5
"582","jorgemi01",1985,1,"1B",49,25,827,318,17,2,32
"583","jorgemi01",1985,1,"OF",2,0,6,0,0,0,0
"584","juraked01",1985,1,"1B",1,0,3,0,0,0,0
"585","juraked01",1985,1,"3B",7,2,78,3,7,2,0
"586","juraked01",1985,1,"OF",1,0,3,0,0,0,0
"587","juraked01",1985,1,"SS",3,0,18,2,3,0,0
"588","kaiseje01",1985,1,"P",15,0,50,4,3,0,1
"589","kearnbo01",1985,1,"C",108,95,2442,529,50,3,7
"590","keedypa01",1985,1,"3B",2,0,9,0,0,0,0
"591","keedypa01",1985,1,"OF",1,1,21,1,0,0,0
"592","kempst01",1985,1,"OF",63,61,1429,105,1,0,0
"593","kennete02",1985,1,"1B",5,0,21,8,1,0,0
"594","kennete02",1985,1,"C",140,134,3545,654,67,10,12
"595","keougma02",1985,1,"P",4,1,30,0,2,0,0
"596","kepshku01",1985,1,"P",32,29,460,5,19,1,1
"597","kerfech01",1985,1,"P",11,6,133,5,2,1,1
"598","kernji01",1985,1,"P",5,0,33,2,3,0,1
"599","keyji01",1985,1,"P",35,32,638,15,52,3,3
"600","khalisa01",1985,1,"SS",95,94,2517,156,316,16,45
"601","kiefest01",1985,1,"3B",34,19,564,15,37,7,5
"602","kingmda01",1985,1,"1B",9,7,162,50,1,0,3
"603","kippebo01",1985,1,"P",2,1,10,1,0,0,0
"604","kippebo01",1985,2,"P",5,4,74,0,5,1,0
"605","kisonbr01",1985,1,"P",22,9,276,16,16,0,2
"606","kittlro01",1985,1,"OF",57,55,1256,88,2,1,1
"607","klawito01",1985,1,"P",7,2,28,0,2,0,0
"608","kneppbo01",1985,1,"P",37,37,723,5,30,3,1
"609","kniceal01",1985,1,"C",46,42,1088,231,13,8,1
"610","kniceal01",1985,2,"1B",1,0,9,4,0,0,1
"611","knighra01",1985,1,"1B",1,0,6,2,1,0,0
"612","knighra01",1985,1,"2B",2,1,22,2,3,0,0
"613","knighra01",1985,1,"3B",73,67,1776,52,109,7,5
"614","knudsma01",1985,1,"P",2,2,33,1,1,0,0
"615","kommibr01",1985,1,"OF",92,74,2025,161,2,7,0
"616","koosmje01",1985,1,"P",19,18,298,4,14,1,1
"617","krawcra01",1985,1,"P",8,0,25,0,2,1,1
"618","krencwa01",1985,1,"2B",3,0,21,1,3,0,0
"619","krencwa01",1985,1,"3B",52,42,1107,34,84,4,9
"620","kruegbi01",1985,1,"P",32,23,454,3,23,2,0
"621","krukomi01",1985,1,"P",28,28,584,6,27,1,3
"622","kunkeje01",1985,1,"SS",2,1,23,2,5,0,1
"623","kuntzru01",1985,1,"1B",1,0,9,0,0,1,0
"624","lacosmi01",1985,1,"P",21,0,122,1,8,0,1
"625","lacyle01",1985,1,"OF",115,112,2946,231,9,4,0
"626","laddpe01",1985,1,"P",29,0,137,3,5,1,0
"627","lagami01",1985,1,"1B",4,4,105,33,5,1,4
"628","lahtije01",1985,1,"P",52,0,205,5,9,1,1
"629","lakest01",1985,1,"C",55,33,949,182,25,1,1
"630","lampde01",1985,1,"P",53,1,317,11,21,0,3
"631","landrke01",1985,1,"OF",140,115,3140,267,4,7,1
"632","landrti01",1985,1,"OF",73,38,1134,91,2,0,1
"633","langfri01",1985,1,"P",23,3,177,2,9,0,1
"634","langsma01",1985,1,"P",24,24,380,9,26,2,4
"635","lansfca01",1985,1,"3B",97,97,2492,85,119,5,11
"636","lapoida01",1985,1,"P",31,31,620,8,23,1,1
"637","laskebi01",1985,1,"P",19,19,342,8,19,2,1
"638","laskebi01",1985,2,"P",11,7,103,4,7,0,0
"639","lathabi01",1985,1,"P",7,3,68,0,7,0,0
"640","laudnti01",1985,1,"1B",1,0,6,3,0,0,0
"641","laudnti01",1985,1,"C",68,53,1338,233,19,8,3
"642","lavalmi01",1985,1,"C",12,11,288,48,5,0,3
"643","lavelga01",1985,1,"P",69,0,218,2,9,0,1
"644","lawleto01",1985,1,"2B",11,4,180,10,20,0,2
"645","lawleto01",1985,1,"3B",13,7,226,9,24,1,2
"646","lawru01",1985,1,"OF",120,95,2551,226,7,3,3
"647","lawva01",1985,1,"1B",20,15,388,136,12,1,10
"648","lawva01",1985,1,"2B",126,120,3154,276,367,10,86
"649","lawva01",1985,1,"3B",11,6,204,8,23,1,2
"650","lawva01",1985,1,"OF",1,0,5,0,0,0,0
"651","lazorja01",1985,1,"P",15,0,61,4,4,0,1
"652","leachri01",1985,1,"1B",10,4,192,72,6,1,8
"653","leachri01",1985,1,"OF",4,2,66,6,0,0,0
"654","leachte01",1985,1,"P",22,4,167,5,14,0,0
"655","leallu01",1985,1,"P",15,14,202,5,10,1,1
"656","learyti01",1985,1,"P",5,5,100,1,7,0,0
"657","leema02",1985,1,"2B",38,2,344,27,40,2,8
"658","leema02",1985,1,"3B",5,0,23,0,3,0,0
"659","leema02",1985,1,"SS",8,3,96,7,13,1,3
"660","leepeda01",1985,1,"OF",8,7,189,13,0,1,0
"661","leffecr01",1985,1,"P",60,0,250,4,11,0,1
"662","leibrch01",1985,1,"P",33,33,713,19,53,1,2
"663","lemasjo01",1985,1,"SS",10,5,150,12,9,1,1
"664","lemasjo01",1985,2,"SS",10,8,195,19,18,2,7
"665","lemasjo01",1985,3,"SS",21,20,465,43,71,2,12
"666","lemonch01",1985,1,"OF",144,143,3817,411,6,4,3
"667","leonade01",1985,1,"P",2,0,6,0,0,0,0
"668","leonaje01",1985,1,"OF",126,124,3290,203,10,5,0
"669","leslebr01",1985,1,"P",5,0,19,0,1,0,0
"670","lewisji01",1985,1,"P",2,1,14,0,0,0,0
"671","lezcasi01",1985,1,"OF",40,29,825,57,2,2,0
"672","linarru01",1985,1,"OF",2,0,9,1,0,0,0
"673","littlbr01",1985,1,"2B",68,54,1366,100,164,3,33
"674","littlbr01",1985,1,"3B",2,1,27,0,0,2,0
"675","littlbr01",1985,1,"SS",1,0,3,1,1,0,1
"676","lollati01",1985,1,"P",18,13,249,6,8,0,0
"677","lollati01",1985,2,"P",16,10,201,2,5,0,0
"678","lomando01",1985,1,"OF",20,16,450,41,4,0,2
"679","lombast01",1985,1,"2B",26,20,532,31,80,2,16
"680","longbi01",1985,1,"P",4,3,42,2,3,0,0
"681","longbo01",1985,1,"P",28,0,115,3,3,0,0
"682","lopesda01",1985,1,"2B",1,0,3,1,2,0,1
"683","lopesda01",1985,1,"3B",4,2,57,1,2,0,0
"684","lopesda01",1985,1,"OF",79,65,1738,113,2,1,0
"685","lopezau01",1985,1,"P",51,0,259,5,10,1,1
"686","loucksc01",1985,1,"OF",4,1,45,2,0,0,0
"687","lowenjo01",1985,1,"OF",4,4,66,7,0,0,0
"688","lucasga01",1985,1,"P",49,0,203,2,11,0,1
"689","lugour01",1985,1,"P",20,10,249,4,13,2,2
"690","lynched01",1985,1,"P",31,29,573,15,14,2,2
"691","lynnfr01",1985,1,"OF",123,121,3139,314,6,2,2
"692","lyonsst01",1985,1,"3B",1,0,24,0,2,0,0
"693","lyonsst01",1985,1,"OF",114,88,2555,253,4,7,0
"694","lyonsst01",1985,1,"SS",1,0,3,0,0,0,0
"695","lysanri01",1985,1,"P",35,1,183,7,5,0,0
"696","mackto01",1985,1,"P",1,1,7,0,0,0,0
"697","maddemi01",1985,1,"P",13,0,57,2,1,0,0
"698","maddoga01",1985,1,"OF",94,44,1477,143,3,3,0
"699","madissc01",1985,1,"C",1,0,3,1,0,0,0
"700","madlobi01",1985,1,"1B",12,9,249,81,5,0,3
"701","madlobi01",1985,1,"3B",98,97,2497,46,175,14,10
"702","madlobi01",1985,2,"3B",32,32,705,28,63,5,7
"703","mahlemi01",1985,1,"P",9,7,145,1,4,1,2
"704","mahlemi01",1985,2,"P",3,2,62,1,2,1,0
"705","mahleri01",1985,1,"P",39,39,800,21,45,4,9
"706","maldoca01",1985,1,"OF",113,47,1550,121,6,2,0
"707","manniri01",1985,1,"OF",74,56,1576,160,2,4,0
"708","manrifr01",1985,1,"2B",2,1,30,2,4,0,0
"709","manrifr01",1985,1,"3B",1,1,9,1,3,0,1
"710","manrifr01",1985,1,"SS",2,1,30,2,3,0,0
"711","marshmi02",1985,1,"1B",7,7,186,59,3,2,7
"712","marshmi02",1985,1,"OF",125,125,3308,206,9,2,2
"713","martibu01",1985,1,"C",42,32,810,155,16,2,5
"714","martica01",1985,1,"1B",3,0,12,4,1,0,2
"715","martica01",1985,1,"OF",150,150,3941,298,13,7,3
